ARTICLE_NAME	Art	Business_and_economics	Exploration	Law_and_crime	Life	Literature	Music	Politics	Popular_culture	Science_and_technology	Sports	TV_and_film	War_and_military
Axel Freiherr von dem Bussche-Streithorst	0.108888888889	0.012962962963	0.02	0.152962962963	0.0859259259259	0.0181481481481	0.0174074074074	0.0592592592593	0.0111111111111	0.0433333333333	0.057037037037	0.0211111111111	0.254074074074
Axel Oxenstierna	0.010029299076	0.0509353166554	0.0117196303809	0.0151002929908	0.124408384043	0.00800090151003	0.0104800540906	0.149425287356	0.00518368266847	0.0203966644129	0.0234392607618	0.00743745774172	0.145030425963
Axwell	0.0257749912922	0.0139324277255	0.00940438871473	0.0205503308952	0.0334378265413	0.020202020202	0.672936259143	0.0170672239638	0.0299547196099	0.0191570881226	0.0477185649599	0.0243817485197	0.0118425635667
Aya Hirano	0.0172630257376	0.0279347143754	0.010985561833	0.0295040803515	0.0495919648462	0.0853735091023	0.166666666667	0.0266792215945	0.0756434400502	0.0395480225989	0.0731324544884	0.301632140615	0.00721908349027
Azar Nafisi	0.0191434774028	0.0238800078942	0.00947306098283	0.0463785277284	0.0442076179199	0.127688967831	0.0088809946714	0.198934280639	0.0564436550227	0.0692717584369	0.0268403394514	0.0140122360371	0.0327610025656
Azmi Bishara	0.0544626593807	0.0244080145719	0.00983606557377	0.150819672131	0.0489981785064	0.0646630236794	0.0120218579235	0.250273224044	0.0338797814208	0.0520947176685	0.0406193078324	0.0134790528233	0.0684881602914
Àngel Guimerà	0.0333333333333	0.0136200716846	0.0752688172043	0.0516129032258	0.139426523297	0.111111111111	0.0379928315412	0.0569892473118	0.0136200716846	0.031541218638	0.04229390681	0.0928315412186	0.0114695340502
Ágnes Heller	0.0102939615834	0.011991934628	0.00604902897167	0.0905231879444	0.0276981852913	0.0573065902579	0.0082776185928	0.210230287594	0.0241961158867	0.128196964873	0.0248328557784	0.0118858113127	0.00488167250345
Álvaro Cunhal	0.0276943610277	0.00767434100767	0.0156823490157	0.0670670670671	0.195528862196	0.116116116116	0.0163496830163	0.280613947281	0.0123456790123	0.0166833500167	0.0517183850517	0.034034034034	0.0256923590257
Álvaro Obregón	0.0278321374212	0.0576212220048	0.0129013553671	0.0286294121911	0.0492135971588	0.00514604624194	0.00405885337392	0.382619410017	0.00630571863449	0.0100746539103	0.0208016235413	0.00811770674784	0.191418424295
Ángel Borlenghi	0.0178571428571	0.0545634920635	0.00456349206349	0.0478174603175	0.0345238095238	0.0238095238095	0.0128968253968	0.468253968254	0.0107142857143	0.0172619047619	0.031746031746	0.0184523809524	0.0603174603175
Ángel Labruna	0.0355731225296	0.0131752305665	0.0122968818621	0.0355731225296	0.131752305665	0.0228370663153	0.0232762406675	0.0197628458498	0.0136144049188	0.0281071585419	0.53271848924	0.0197628458498	0.0188844971454
Ángel Pacheco	0.0125980999587	0.012185047501	0.0101197852127	0.0272614622057	0.0640231309376	0.0148698884758	0.00970673275506	0.10945890128	0.0117719950434	0.00908715406857	0.0600991325898	0.0132176786452	0.48946716233
Ángel Rivero Méndez	0.0326487625066	0.0131648235914	0.122959452343	0.0781990521327	0.0566087414429	0.0513428120063	0.0121116377041	0.0834649815692	0.0121116377041	0.0468667719853	0.0339652448657	0.0107951553449	0.291995787256
Ángela Peralta	0.0425925925926	0.012962962963	0.0592592592593	0.0811728395062	0.126543209877	0.0182098765432	0.276234567901	0.0327160493827	0.0151234567901	0.0175925925926	0.0506172839506	0.0638888888889	0.0197530864198
Áron Chorin	0.0165188662841	0.0215614675709	0.00904190575552	0.0605112154408	0.0307772561294	0.115805946792	0.018083811511	0.19474873935	0.00608589810468	0.0615545122587	0.0227786471918	0.0100852025735	0.00660754651365
Árpád	0.0181992337165	0.0100574712644	0.149425287356	0.0229885057471	0.0828544061303	0.0177203065134	0.0239463601533	0.124521072797	0.0105363984674	0.0387931034483	0.0766283524904	0.0301724137931	0.066091954023
B. K. S. Iyengar	0.0300489168414	0.0146750524109	0.0139762403913	0.0607966457023	0.239226648032	0.0570696482646	0.0204984859073	0.0344747262986	0.0927090612625	0.0656883298393	0.0377358490566	0.0228278593058	0.0128115536921
Ba Jin	0.0230111768573	0.014245014245	0.0054788516327	0.0681569143108	0.168091168091	0.269997808459	0.0236686390533	0.125136971291	0.0120534735919	0.0210387902696	0.0414201183432	0.00810870041639	0.00876616261232
Babul Supriyo	0.0150084725248	0.0113773904624	0.00653594771242	0.0135560396998	0.0564028080368	0.0118615347374	0.514161220044	0.0200919874122	0.0396998305495	0.0123456790123	0.038973614137	0.154442023723	0.00605180343742
Bacary Sagna	0.0109255823542	0.0103071531643	0.00865800865801	0.018759018759	0.0616367759225	0.0125747268604	0.0111317254174	0.0189651618223	0.00989486703772	0.0109255823542	0.72335600907	0.0103071531643	0.0117501546073
Bagha Jatin	0.0238008500304	0.019064966606	0.0502732240437	0.148148148148	0.0561627200971	0.0293260473588	0.00522161505768	0.181420765027	0.00874316939891	0.0295081967213	0.0316332726169	0.00813600485732	0.118154219794
Baibars	0.0324929971989	0.0199813258637	0.0578898225957	0.0638655462185	0.053781512605	0.0601307189542	0.0100840336134	0.0610644257703	0.00690943043884	0.0339869281046	0.050233426704	0.0136321195145	0.198506069094
Baldur von Schirach	0.0493827160494	0.0109347442681	0.0197530864198	0.136155202822	0.154850088183	0.0606701940035	0.0172839506173	0.108994708995	0.0229276895944	0.0275132275132	0.0359788359788	0.0641975308642	0.189065255732
Barbara Cartland	0.0202578268877	0.0458870472683	0.00705954573358	0.0705954573358	0.190761203192	0.161295273174	0.0128913443831	0.0520257826888	0.0755064456722	0.0343769183548	0.0316144874156	0.0742786985881	0.0320748925721
Barbara Hutton	0.037037037037	0.130412102243	0.00608589810468	0.11163275952	0.302034428795	0.0199965223439	0.0106068509824	0.0199965223439	0.0387758650669	0.0210398191619	0.0505998956703	0.0467744740045	0.00956355416449
Barbara Kelly	0.0183982683983	0.0422077922078	0.0111832611833	0.0588023088023	0.164862914863	0.0209235209235	0.0238095238095	0.0295815295815	0.0133477633478	0.0223665223665	0.0782828282828	0.319264069264	0.0162337662338
Barbara Morgan	0.0268817204301	0.0361409796894	0.0325567502987	0.0170250896057	0.102150537634	0.0358422939068	0.0322580645161	0.0516726403823	0.0701911589008	0.217144563919	0.119772998805	0.0283751493429	0.0489844683393
Barbara Starfield	0.037037037037	0.0640301318267	0.0175768989328	0.030131826742	0.145637162586	0.0508474576271	0.0263653483992	0.0910232266164	0.0495919648462	0.282485875706	0.0502197112367	0.0263653483992	0.0112994350282
Barbara Walters	0.0179841070682	0.0154746967796	0.00669176076955	0.0577164366374	0.167572842604	0.0500487940889	0.00794646591384	0.0536734978391	0.0953575909661	0.0341558622613	0.0363864491844	0.203262233375	0.00460058552907
Barbra Streisand	0.0138578453286	0.0215566482889	0.00596036358218	0.0433119753638	0.106740177818	0.0131127998808	0.242884815974	0.0216063179854	0.115382705012	0.0060100332787	0.021755327075	0.225947449461	0.00302985148761
Bardaisan	0.0154388524192	0.00875273522976	0.0142231947484	0.0331874544128	0.0475322149283	0.051665451009	0.0154388524192	0.0274738633601	0.00887430099684	0.0274738633601	0.0252856795526	0.0103330902018	0.0123997082422
Bardas Skleros	0.0139647844566	0.0264116575592	0.0242865816636	0.081663630844	0.0761991499696	0.0130540376442	0.0139647844566	0.0528233151184	0.0121432908318	0.0200364298725	0.0409836065574	0.0121432908318	0.22890103218
BarlowGirl	0.0094114341902	0.0115184716955	0.00463548251159	0.0450906026127	0.0674252001686	0.0226155358899	0.48419721871	0.0141873858688	0.12389380531	0.0150302008709	0.0446691951117	0.0282343025706	0.00351172917545
Barnes Wallis	0.171582075903	0.0186328303612	0.0553269318701	0.0130315500686	0.0570416095107	0.0328074988569	0.00617283950617	0.0214906264289	0.0109739368999	0.336877000457	0.0372656607225	0.0220621856424	0.0985368084134
Barnett Newman	0.351246105919	0.0192107995846	0.00960539979232	0.07502596054	0.0651609553479	0.0594496365524	0.033748701973	0.0218068535826	0.0168743509865	0.0376427829699	0.0392004153686	0.0358255451713	0.0127206645898
Barry Buchanan	0.00711548987411	0.00729793833242	0.00456121145776	0.0164203612479	0.0700602079912	0.0138660828316	0.0164203612479	0.0144134282065	0.00474365991607	0.0111293559569	0.660645867542	0.0138660828316	0.00766283524904
Barry Darsow	0.0146485896837	0.0155836060464	0.004363409693	0.0579710144928	0.0294530154278	0.00966183574879	0.0254012778557	0.00935016362786	0.00950599968833	0.0138694093813	0.648433847592	0.0584385226741	0.0048309178744
Barry Harris	0.0602928509905	0.022681596325	0.00689061154177	0.0246913580247	0.0433534309503	0.0163652024117	0.462532299742	0.0209589434396	0.0200976169968	0.05483778352	0.0723514211886	0.0447889750215	0.00574217628481
Barry Letts	0.0184426229508	0.0264116575592	0.00728597449909	0.0298269581056	0.121584699454	0.155965391621	0.0248178506375	0.0232240437158	0.0127504553734	0.0284608378871	0.0432604735883	0.392531876138	0.00705828779599
Barry Long	0.0125701459035	0.0139169472503	0.00987654320988	0.0267115600449	0.167227833895	0.150168350168	0.0210998877666	0.018406285073	0.0139169472503	0.0320987654321	0.0280583613917	0.0204264870932	0.00718294051627
Barry Seal	0.0187086470454	0.0846452201688	0.00775724389687	0.412274697696	0.0349075975359	0.0285192790326	0.00958247775496	0.0469997718458	0.00958247775496	0.123659593885	0.0406114533425	0.0337668263746	0.0522473191878
Barry Winchell	0.0187176423736	0.00915969733174	0.0175228992433	0.26125049781	0.0477897252091	0.0163281561131	0.0227001194743	0.0852250099562	0.0880127439267	0.0258861011549	0.0820390282756	0.0402230187176	0.127837514934
Bartolo Longo	0.0678801668563	0.0235115661737	0.0235115661737	0.06598407281	0.153583617747	0.0235115661737	0.0231323473644	0.0398179749716	0.036025786879	0.0276829730755	0.0352673492605	0.0189609404626	0.0166856276071
Bartolomé Bermejo	0.366113239676	0.0221370796083	0.0144742443593	0.0395913154534	0.0434227330779	0.0395913154534	0.0242656449553	0.0238399318859	0.0106428267348	0.0285227756492	0.0706683695189	0.0310770540656	0.00808854831843
Bartolomé Ordóñez	0.374896093101	0.0124688279302	0.0188417844278	0.0290939318371	0.0459961208091	0.0282626766417	0.0315876974231	0.021612635079	0.00942089221391	0.0229980604045	0.0399002493766	0.0155167636464	0.00526461623718
Basil Rathbone	0.0176046176046	0.0049062049062	0.00851370851371	0.0352092352092	0.0900432900433	0.0694083694084	0.0243867243867	0.0204906204906	0.0125541125541	0.0190476190476	0.0308802308802	0.434343434343	0.0630591630592
Bastian Schweinsteiger	0.0216931216931	0.0126984126984	0.00846560846561	0.0130511463845	0.0638447971781	0.0125220458554	0.0234567901235	0.0121693121693	0.00828924162257	0.0116402116402	0.710229276896	0.0112874779541	0.0130511463845
Bat for Lashes	0.0224759833243	0.00815660685155	0.00942541236179	0.0300888163857	0.0534710893602	0.0311763639659	0.359615733188	0.0119630233823	0.151350371579	0.0190320826536	0.0723219140837	0.0378829073772	0.0047127061809
Bat Masterson	0.0130147630148	0.0113636363636	0.0432206682207	0.256216006216	0.101787101787	0.139763014763	0.0164141414141	0.0492424242424	0.0112665112665	0.00621600621601	0.0642968142968	0.0916860916861	0.0432206682207
Bautista van Schouwen	0.041870581838	0.00942541236179	0.0117817654522	0.206996556099	0.0928040601776	0.0308138481059	0.0139568606127	0.243429400036	0.00688780134131	0.0775783940547	0.0353452963567	0.0141381185427	0.0909914808773
BBC Radio 1	0.0356084656085	0.0833333333333	0.0104232804233	0.0496296296296	0.0648148148148	0.00608465608466	0.162063492063	0.0349735449735	0.0645502645503	0.0396296296296	0.045291005291	0.28835978836	0.00433862433862
Bea Benaderet	0.0154258886653	0.021685669573	0.00782472613459	0.0353230494076	0.120053655265	0.0248155600268	0.0319695953499	0.0156494522692	0.0116253074	0.0143080706461	0.0424770847306	0.486250838364	0.00804828973843
Beatboxing	0.0711111111111	0.0380676328502	0.0154589371981	0.0285990338164	0.0299516908213	0.0268599033816	0.376618357488	0.0210628019324	0.0473429951691	0.0753623188406	0.072077294686	0.0376811594203	0.0133333333333
Beatrice Cenci	0.0535168195719	0.00611620795107	0.0237003058104	0.201834862385	0.065494393476	0.100407747197	0.0287971457696	0.0221712538226	0.00866462793068	0.0175840978593	0.0346585117227	0.0858817533129	0.0163098878695
Beatriz Luengo	0.0173267326733	0.0137513751375	0.00797579757976	0.012101210121	0.0585808580858	0.0200770077008	0.460946094609	0.0148514851485	0.0651815181518	0.0137513751375	0.0533553355336	0.139438943894	0.00660066006601
Beau Brummell	0.0306190667201	0.0647145340286	0.0112314480546	0.14333467041	0.0488033159513	0.0601684717208	0.0489370236663	0.0409145607702	0.0270089584169	0.0199224495253	0.0632437491643	0.0570931942773	0.0617729643
Begum Om Habibeh Aga Khan	0.107561235357	0.0394036208733	0.0110046148385	0.0536031238907	0.288959886404	0.046503372382	0.0429534966276	0.0401135960241	0.0166844160454	0.0280440184594	0.0450834220802	0.0173943911963	0.010649627263
Belinda Carlisle	0.00707523667165	0.00368709516692	0.00577977080219	0.0202291978077	0.0866965620329	0.0216243148979	0.599501743896	0.00916791230693	0.0696562032885	0.00986547085202	0.0294967613353	0.0659691081216	0.00189337319382
Ben E. King	0.0210669384981	0.035338090384	0.0105334692491	0.0217465171594	0.0903839619436	0.0455317703024	0.485558953449	0.017669045192	0.0214067278287	0.0193679918451	0.0550458715596	0.0672782874618	0.00713557594292
Ben Elton	0.0164505785585	0.00515823225986	0.00446117384637	0.0285793949533	0.077373483898	0.110414052698	0.0910358288025	0.0804405409173	0.0421023281751	0.0196570472606	0.0333193921651	0.323156280496	0.00515823225986
Ben Roethlisberger	0.00243565599498	0.00549905838041	0.00411801632141	0.120477087257	0.0210671688638	0.0054739485248	0.00173258003766	0.00522284996861	0.0152416823603	0.00785938480854	0.705637162586	0.00974262397991	0.00773383553045
Benazir Bhutto	0.00484445828575	0.0501401432576	0.00162635385307	0.115298107201	0.0509014152739	0.00743970379598	0.00179937022042	0.438700301048	0.018530052943	0.0417142461677	0.0205197411675	0.00619398595107	0.0760752967231
Benedetto Santapaola	0.0321428571429	0.0748015873016	0.0196428571429	0.315079365079	0.0539682539683	0.0255952380952	0.0142857142857	0.100595238095	0.0134920634921	0.0128968253968	0.0563492063492	0.0208333333333	0.0863095238095
Benet Casablancas	0.0435312024353	0.0115677321157	0.00791476407915	0.0185692541857	0.0270928462709	0.0447488584475	0.543074581431	0.0179604261796	0.0182648401826	0.0474885844749	0.0389649923897	0.0295281582953	0.0118721461187
Benito Castro	0.0625300625301	0.00745550745551	0.0132275132275	0.14886964887	0.158008658009	0.046176046176	0.124579124579	0.021645021645	0.00962000962001	0.0170755170755	0.0372775372775	0.182058682059	0.013949013949
Benito Juárez	0.024873398868	0.0160857908847	0.0201072386059	0.051980935359	0.0647899910634	0.0159368483765	0.0072981829014	0.39291033661	0.00640452785225	0.00953232052428	0.0257670539172	0.00759606791778	0.14417634793
Benito Pérez Galdós	0.0306592899954	0.0258183494698	0.0277777777778	0.0501383125864	0.0548639926233	0.160327339788	0.020285846012	0.110534808668	0.00818349469802	0.0381512217612	0.0266251728907	0.058898109728	0.0122176118027
Benjamin Bonneville	0.015466015466	0.0303215303215	0.328856328856	0.0221815221815	0.0921855921856	0.04884004884	0.010175010175	0.020757020757	0.00854700854701	0.015466015466	0.0449735449735	0.0221815221815	0.132885632886
Benjamin Bratt	0.0309178743961	0.0115942028986	0.0169082125604	0.0285024154589	0.214975845411	0.0314009661836	0.0376811594203	0.0647342995169	0.0555555555556	0.0285024154589	0.051690821256	0.329951690821	0.00869565217391
Benjamin Creme	0.0241754723023	0.0507524815882	0.0217739353186	0.0552353506244	0.0177713736792	0.0693243675953	0.0158501440922	0.0317002881844	0.0808517451169	0.0917387127762	0.0264169068204	0.0441882804995	0.0203330131284
Benjamin K. Sovacool	0.0224325271644	0.112863652296	0.0203294777427	0.0192779530319	0.0213810024536	0.0764107956537	0.0203294777427	0.154223624255	0.01261829653	0.386260077112	0.0294426919033	0.024535576586	0.00736067297581
Benjamin Kidd	0.0207743153919	0.0280138495436	0.0116462071136	0.0267548001259	0.052880075543	0.0884482215927	0.0302171860246	0.108278249921	0.00944287063267	0.182876927919	0.0487881649355	0.0198300283286	0.00661000944287
Benjamin McKenzie	0.0246504782929	0.0161883738043	0.018395879323	0.0397350993377	0.0724797645327	0.0316409124356	0.0364238410596	0.0161883738043	0.0445180279617	0.0194996320824	0.165194996321	0.437454010302	0.00919793966152
Benjamin Mountfort	0.391592694623	0.0307111519233	0.0480563207836	0.0111213141516	0.0661157024793	0.0171411080502	0.00673400673401	0.0247933884298	0.0132639526579	0.0391796755433	0.0243852668095	0.0057137026834	0.00969288848077
Benny Goodman	0.0121024848719	0.021565598043	0.00251062186172	0.0652761684048	0.112849233938	0.0098493626883	0.441740697824	0.0254280932149	0.00811123986095	0.00926998841251	0.0283249645938	0.0643749195314	0.00663061671173
Benny Hinn	0.0147871752349	0.0724156992814	0.00898286346048	0.16127694859	0.0942509673853	0.0121614151465	0.0149253731343	0.04090657822	0.0500276395799	0.0335820895522	0.033858485351	0.092730790492	0.0146489773355
Benny Mardones	0.0177133655395	0.0116747181965	0.00845410628019	0.0595813204509	0.179146537842	0.0285829307568	0.345813204509	0.0209339774557	0.0185185185185	0.0185185185185	0.0615942028986	0.0978260869565	0.0104669887279
Benvenuto Cellini	0.20331863054	0.0113421550095	0.0232094097879	0.109325771897	0.100609115732	0.0853812224323	0.0289855072464	0.0153329132535	0.0084015963033	0.00850661625709	0.047258979206	0.0143877336694	0.0299306868305
Benyamin Sueb	0.0298202614379	0.0294117647059	0.0102124183007	0.030637254902	0.104575163399	0.0514705882353	0.297385620915	0.0347222222222	0.0191993464052	0.0486111111111	0.0608660130719	0.171977124183	0.0114379084967
Berlie Doherty	0.0288663118852	0.0114497661667	0.020964360587	0.0225770037091	0.164812127076	0.371875503951	0.100306402193	0.0153201096597	0.0158039025964	0.020964360587	0.0487018222867	0.065957103693	0.00354781486857
Bernard Bolzano	0.0551320062121	0.00204715516024	0.00317662007624	0.00480022589298	0.0158125088239	0.0258365099534	0.00564732457998	0.013835945221	0.00374135253424	0.274530566144	0.0187067626712	0.00649442326698	0.00367076097699
Bernard Cornwell	0.0151717983043	0.0107095046854	0.037037037037	0.0354752342704	0.0560017849174	0.323962516734	0.0191878625614	0.0278893351183	0.0180722891566	0.0160642570281	0.058009817046	0.0673806336457	0.0843373493976
Bernard Madoff	0.008608815427	0.297635445363	0.00648530762167	0.330865472911	0.0655417814509	0.0105027548209	0.00459136822773	0.0431588613407	0.0242768595041	0.0153810835629	0.0222681359045	0.011593204775	0.00631313131313
Bernard Malamud	0.0433446546984	0.0237748665696	0.00889535824034	0.0393013100437	0.127446223516	0.259097525473	0.00921882581271	0.0339640950995	0.0179524502669	0.0244218017144	0.0428594533398	0.0381691735404	0.011159631247
Bernard Mandeville	0.0194058045681	0.0350334878928	0.00824317362184	0.0403572041903	0.0370942812983	0.098231152327	0.00978876867594	0.104756998111	0.0106474325949	0.0956551605702	0.0274772454061	0.0252447192169	0.00652584578396
Bernard Manning	0.0130070546737	0.0313051146384	0.00947971781305	0.136684303351	0.136684303351	0.0229276895944	0.0515873015873	0.06569664903	0.0178571428571	0.010582010582	0.0577601410935	0.18430335097	0.0136684303351
Bernard Matemera	0.247301587302	0.0549206349206	0.0504761904762	0.0587301587302	0.0647619047619	0.0657142857143	0.0298412698413	0.0679365079365	0.048253968254	0.0263492063492	0.0549206349206	0.0212698412698	0.0130158730159
Bernard Pollard	0.014598540146	0.0081103000811	0.00621789672885	0.0565017572317	0.0332522303325	0.0135171668018	0.0416328737497	0.0175723168424	0.0246012435793	0.0227088402271	0.642876453095	0.014598540146	0.0121654501217
Bernard Purdie	0.0483257229833	0.0232115677321	0.0281582952816	0.031202435312	0.0471841704718	0.0216894977169	0.438736681887	0.0171232876712	0.0536529680365	0.029299847793	0.0772450532725	0.0456621004566	0.00989345509893
Bernard Tomic	0.00605274535236	0.00331459864534	0.00252197723015	0.0402795791901	0.0629773742614	0.00338665513763	0.0085747225825	0.00634097132152	0.0103761348898	0.00871883556708	0.781380602392	0.00425133304511	0.00194552529183
Bernard Williams	0.0159104816855	0.0038464900778	0.010577847714	0.0792027275111	0.0595331759769	0.0226418393216	0.00664393740712	0.0441472156657	0.00393391030685	0.128070635545	0.0141620771046	0.0161727423726	0.0048955328263
Bernardino de Sahagún	0.0312942155639	0.0310445276737	0.0950478568456	0.020557636288	0.0481897627965	0.0339575530587	0.00524344569288	0.0819808572618	0.0039950062422	0.205076987099	0.0110694964628	0.00890553474823	0.00416146483562
Bernardo Kliksberg	0.0218690573214	0.14887258897	0.00869328986688	0.0067916327085	0.0626188535724	0.0688671556642	0.00855745721271	0.113963596849	0.047133930997	0.242597120348	0.0404781309427	0.00747079597935	0.00896495517522
Bernd Schuster	0.0146713615023	0.0105633802817	0.00430359937402	0.0295383411581	0.0712050078247	0.0111502347418	0.0105633802817	0.0342331768388	0.0172143974961	0.0138888888889	0.608568075117	0.016627543036	0.00958528951487
Bernie Ecclestone	0.0189555705402	0.188956319772	0.00292200494493	0.0949276991084	0.0576159436578	0.0108638645388	0.005544317075	0.067580729752	0.039334681951	0.00891586124223	0.239979021503	0.0158087959841	0.00861616842736
Bernie Taupin	0.040194040194	0.00635250635251	0.0231000231	0.0460845460845	0.115269115269	0.145183645184	0.351004851005	0.00912450912451	0.0282975282975	0.0185955185955	0.0299145299145	0.043428043428	0.003465003465
Bert Convy	0.0162601626016	0.0115176151762	0.00711382113821	0.0413279132791	0.102642276423	0.0237127371274	0.0525067750678	0.0165989159892	0.010162601626	0.014566395664	0.113143631436	0.518292682927	0.00643631436314
Bertel Thorvaldsen	0.3546529723	0.00684718331777	0.0219421101774	0.0563336445689	0.119514472456	0.057267351385	0.0115157173981	0.0121381886088	0.0115157173981	0.0214752567694	0.0396825396825	0.0171179582944	0.0073140367258
Berthe Morisot	0.295076513639	0.0143047238856	0.00864936793081	0.0246174318031	0.209913506321	0.042248835662	0.020625415835	0.0269461077844	0.0409181636727	0.0405854956753	0.0429141716567	0.0242847638057	0.00831669993347
Berthold Goldschmidt	0.0434372049103	0.0100723953415	0.01636764243	0.0254957507082	0.0786905886056	0.0412338684293	0.505193578848	0.0487881649355	0.00818382121498	0.0160528800755	0.0450110166824	0.0286433742524	0.0195152659742
Bertrand du Guesclin	0.0215633423181	0.0233602875112	0.0302485774184	0.0416292303085	0.0428271937706	0.010182689428	0.0134770889488	0.0458221024259	0.00539083557951	0.0140760706798	0.0886492961965	0.0128781072177	0.309374064091
Besian Idrizaj	0.0134465675867	0.00566171266808	0.0148619957537	0.0668789808917	0.0445859872611	0.0127388535032	0.0169851380042	0.0212314225053	0.0152158527955	0.0237084217976	0.578202406228	0.0162774239207	0.0109695682944
Bess Truman	0.0267034990792	0.0135052179251	0.0104358502149	0.048189073051	0.343155310006	0.0270104358502	0.0147329650092	0.107120933088	0.0107427869859	0.0263965623082	0.0432780847145	0.0165745856354	0.0211786372007
Besse Cooper	0.0196942974721	0.010582010582	0.049088771311	0.0349794238683	0.644032921811	0.0144032921811	0.0188124632569	0.0208700764256	0.0252792475015	0.0144032921811	0.0420340975897	0.00999412110523	0.0082304526749
Bessie Coleman	0.0459822101613	0.0367857681291	0.0180913613749	0.146389265792	0.173827830544	0.0253279059249	0.016583747927	0.0260817126489	0.0369365294738	0.170812603648	0.0612091059852	0.0324136891301	0.028192371476
Beto Cuevas	0.0282626766417	0.0110834026046	0.0149625935162	0.0235522305348	0.111942366306	0.0285397617068	0.37267941258	0.0290939318371	0.0471044610695	0.0146855084511	0.065114990302	0.118869492934	0.0171792740371
Betsy Ross	0.0529239766082	0.019298245614	0.0763157894737	0.0883040935673	0.320467836257	0.0333333333333	0.0122807017544	0.0309941520468	0.012865497076	0.0470760233918	0.0549707602339	0.0315789473684	0.0555555555556
Bettie Page	0.0512524973106	0.0260488704472	0.0119870908253	0.16074996158	0.081911787306	0.100199784847	0.0420316582142	0.0124481327801	0.161825726141	0.0116028891963	0.0376517596435	0.128323344091	0.00437989857077
Betty Driver	0.0116874799872	0.00560358629523	0.00880563560679	0.131123919308	0.227345501121	0.0187319884726	0.0691642651297	0.0094460454691	0.0254562920269	0.00640409862312	0.0416266410503	0.226384886327	0.013288504643
Bettye LaVette	0.0342679127726	0.00934579439252	0.00726895119418	0.0197300103842	0.0939771547248	0.0210280373832	0.541277258567	0.0233644859813	0.0293354101765	0.0134994807892	0.0482866043614	0.0685358255452	0.00986500519211
Beverly Sills	0.0192155532949	0.0279190686108	0.0041822086583	0.0129987566407	0.119362495761	0.0194416186278	0.249237029502	0.0124335933085	0.0490561772352	0.014355148638	0.0471346219057	0.247541539505	0.00972080931389
Béla Bartók	0.0570863630565	0.0112897053196	0.0116724071948	0.0188161755326	0.144852659778	0.0462431432581	0.310753922694	0.0468171960709	0.00433728791938	0.0698430922312	0.026151294808	0.00924862865161	0.00535782625335
Béla Tarr	0.0354845863828	0.0146373918829	0.0117542692393	0.0467952982923	0.0729651807496	0.0696385007762	0.033045021069	0.0385894876913	0.0161898425371	0.0188511865159	0.0354845863828	0.290973608339	0.00820581060102
Bianca Maria Visconti	0.0365099899382	0.012936610608	0.0319103061665	0.0472904987782	0.175362943798	0.0275981026304	0.00891188730775	0.0482966796033	0.00718700589334	0.0142302716688	0.0274543625126	0.0265919218054	0.0988932010924
Bianca Ryan	0.0140937397575	0.00852179613242	0.00852179613242	0.0216322517207	0.119632907244	0.0199934447722	0.37069813176	0.0163880694854	0.13438216978	0.0154047853163	0.0694854146182	0.0760406424123	0.00622746640446
Big Sean	0.0194307608101	0.00903119868637	0.0197044334975	0.095785440613	0.027640941434	0.0254515599343	0.380678708265	0.0218938149973	0.155993431856	0.0194307608101	0.0536398467433	0.0692391899288	0.0095785440613
Biljana Plavšić	0.0123258306538	0.0085744908896	0.00982493747767	0.245444801715	0.0398356555913	0.0296534476599	0.0139335476956	0.234190782422	0.0194712397285	0.0825294748124	0.0341193283315	0.0148267238299	0.0378706680957
Bill Ayers	0.0369660848588	0.0182347098056	0.00425713069391	0.179721867461	0.0557684120903	0.0682559954591	0.00837235703136	0.220803178658	0.0338441890166	0.0549169859515	0.0126294877253	0.0159642401022	0.032141336739
Bill Bixby	0.00809813028463	0.00666904846969	0.00631177801596	0.0333452423485	0.169941645826	0.0494224127665	0.00881267119209	0.00952721209956	0.0392997499107	0.0192926045016	0.0473978801953	0.438609027033	0.00345361438609
Bill Brandt	0.188453159041	0.0130718954248	0.0196078431373	0.0446623093682	0.18082788671	0.124183006536	0.0354030501089	0.0332244008715	0.0332244008715	0.0746187363834	0.0615468409586	0.0288671023965	0.020697167756
Bill Clinton	0.0085496287213	0.065808297568	0.00384903603788	0.14030247292	0.0885278288712	0.0122964779617	0.010525240139	0.402275359357	0.0541930649227	0.0218679746577	0.0382178622522	0.00725526262007	0.0315075958853
Bill Condon	0.0173611111111	0.0164930555556	0.0104166666667	0.0234375	0.0316840277778	0.141927083333	0.02734375	0.0286458333333	0.06640625	0.0243055555556	0.0716145833333	0.417534722222	0.00998263888889
Bill Cosby	0.0138227962837	0.0299116247451	0.00445652994939	0.0518921368683	0.111413248735	0.0354256363774	0.0558199259763	0.0438099554347	0.0480398821663	0.0739481833975	0.0859581539391	0.257345720976	0.010650351235
Bill Finger	0.0425489009881	0.0524299253882	0.0104859850776	0.0344827586207	0.0705787457149	0.37124420246	0.0173422060899	0.0223835450696	0.0129058277879	0.0308529945554	0.0421455938697	0.102843315185	0.0149223633797
Bill Gates	0.032350620472	0.317911197188	0.00652750878703	0.0654902804677	0.0758195251417	0.0347894699089	0.0121225163188	0.0360806254931	0.0925328168711	0.0820601104655	0.0443296750592	0.0265404203429	0.00602539272649
